"filters1","kernel_size1","pool_size1","filters2","kernel_size2","dense_units","dropout_cnn","dropout_dense","learning_rate","batch_size","epochs","val_accuracy","num_actual_epochs"
32,5,2,128,3,128,0.3,0.5,0.01,32,100,0.485436886548996,17
64,5,2,128,3,128,0.3,0.5,0.01,32,100,0.45631068944931,26
128,5,2,128,3,128,0.3,0.5,0.01,32,100,0.466019421815872,26
32,7,2,128,3,128,0.3,0.5,0.01,32,100,0.504854381084442,19
64,7,2,128,3,128,0.3,0.5,0.01,32,100,0.514563083648682,19
128,7,2,128,3,128,0.3,0.5,0.01,32,100,0.475728154182434,18
32,3,2,64,5,128,0.3,0.5,0.01,32,100,0.466019421815872,18
64,3,2,64,5,128,0.3,0.5,0.01,32,100,0.45631068944931,17
32,5,2,64,5,128,0.3,0.5,0.01,32,100,0.466019421815872,21
64,5,2,64,5,128,0.3,0.5,0.01,32,100,0.45631068944931,19
32,7,2,64,5,128,0.3,0.5,0.01,32,100,0.466019421815872,23
64,7,2,64,5,128,0.3,0.5,0.01,32,100,0.485436886548996,19
32,3,2,128,5,128,0.3,0.5,0.01,32,100,0.446601927280426,18
64,3,2,128,5,128,0.3,0.5,0.01,32,100,0.466019421815872,19
128,3,2,128,5,128,0.3,0.5,0.01,32,100,0.466019421815872,17
32,5,2,128,5,128,0.3,0.5,0.01,32,100,0.466019421815872,20
64,5,2,128,5,128,0.3,0.5,0.01,32,100,0.475728154182434,17
128,5,2,128,5,128,0.3,0.5,0.01,32,100,0.466019421815872,18
32,7,2,128,5,128,0.3,0.5,0.01,32,100,0.475728154182434,19
64,7,2,128,5,128,0.3,0.5,0.01,32,100,0.466019421815872,29
128,7,2,128,5,128,0.3,0.5,0.01,32,100,0.466019421815872,22
32,3,2,0,3,256,0.3,0.5,0.01,32,100,0.436893194913864,16
64,3,2,0,3,256,0.3,0.5,0.01,32,100,0.446601927280426,18
128,3,2,0,3,256,0.3,0.5,0.01,32,100,0.466019421815872,31
32,5,2,0,3,256,0.3,0.5,0.01,32,100,0.446601927280426,29
64,5,2,0,3,256,0.3,0.5,0.01,32,100,0.446601927280426,20
128,5,2,0,3,256,0.3,0.5,0.01,32,100,0.446601927280426,21
32,7,2,0,3,256,0.3,0.5,0.01,32,100,0.446601927280426,30
64,7,2,0,3,256,0.3,0.5,0.01,32,100,0.45631068944931,24
128,7,2,0,3,256,0.3,0.5,0.01,32,100,0.495145618915558,18
32,3,2,64,3,256,0.3,0.5,0.01,32,100,0.446601927280426,20
64,3,2,64,3,256,0.3,0.5,0.01,32,100,0.45631068944931,18
32,5,2,64,3,256,0.3,0.5,0.01,32,100,0.466019421815872,16
64,5,2,64,3,256,0.3,0.5,0.01,32,100,0.466019421815872,18
32,7,2,64,3,256,0.3,0.5,0.01,32,100,0.466019421815872,21
64,7,2,64,3,256,0.3,0.5,0.01,32,100,0.466019421815872,17
32,3,2,128,3,256,0.3,0.5,0.01,32,100,0.466019421815872,26
64,3,2,128,3,256,0.3,0.5,0.01,32,100,0.466019421815872,31
128,3,2,128,3,256,0.3,0.5,0.01,32,100,0.45631068944931,20
32,5,2,128,3,256,0.3,0.5,0.01,32,100,0.45631068944931,16
64,5,2,128,3,256,0.3,0.5,0.01,32,100,0.466019421815872,20
128,5,2,128,3,256,0.3,0.5,0.01,32,100,0.485436886548996,24
32,7,2,128,3,256,0.3,0.5,0.01,32,100,0.45631068944931,18
64,7,2,128,3,256,0.3,0.5,0.01,32,100,0.45631068944931,21
128,7,2,128,3,256,0.3,0.5,0.01,32,100,0.466019421815872,20
32,3,2,64,5,256,0.3,0.5,0.01,32,100,0.446601927280426,16
64,3,2,64,5,256,0.3,0.5,0.01,32,100,0.466019421815872,23
32,5,2,64,5,256,0.3,0.5,0.01,32,100,0.466019421815872,18
64,5,2,64,5,256,0.3,0.5,0.01,32,100,0.45631068944931,19
32,7,2,64,5,256,0.3,0.5,0.01,32,100,0.475728154182434,28
64,7,2,64,5,256,0.3,0.5,0.01,32,100,0.475728154182434,22
32,3,2,128,5,256,0.3,0.5,0.01,32,100,0.446601927280426,18
64,3,2,128,5,256,0.3,0.5,0.01,32,100,0.475728154182434,18
128,3,2,128,5,256,0.3,0.5,0.01,32,100,0.45631068944931,31
32,5,2,128,5,256,0.3,0.5,0.01,32,100,0.475728154182434,17
64,5,2,128,5,256,0.3,0.5,0.01,32,100,0.466019421815872,30
128,5,2,128,5,256,0.3,0.5,0.01,32,100,0.466019421815872,18
32,7,2,128,5,256,0.3,0.5,0.01,32,100,0.475728154182434,20
64,7,2,128,5,256,0.3,0.5,0.01,32,100,0.475728154182434,19
128,7,2,128,5,256,0.3,0.5,0.01,32,100,0.485436886548996,20
32,3,2,0,3,64,0.4,0.5,0.01,32,100,0.446601927280426,16
64,3,2,0,3,64,0.4,0.5,0.01,32,100,0.436893194913864,16
128,3,2,0,3,64,0.4,0.5,0.01,32,100,0.446601927280426,16
32,5,2,0,3,64,0.4,0.5,0.01,32,100,0.45631068944931,36
64,5,2,0,3,64,0.4,0.5,0.01,32,100,0.45631068944931,17
128,5,2,0,3,64,0.4,0.5,0.01,32,100,0.485436886548996,18
32,7,2,0,3,64,0.4,0.5,0.01,32,100,0.45631068944931,29
64,7,2,0,3,64,0.4,0.5,0.01,32,100,0.475728154182434,16
128,7,2,0,3,64,0.4,0.5,0.01,32,100,0.466019421815872,17
32,3,2,64,3,64,0.4,0.5,0.01,32,100,0.446601927280426,17
64,3,2,64,3,64,0.4,0.5,0.01,32,100,0.466019421815872,18
32,5,2,64,3,64,0.4,0.5,0.01,32,100,0.45631068944931,17
64,5,2,64,3,64,0.4,0.5,0.01,32,100,0.446601927280426,18
32,7,2,64,3,64,0.4,0.5,0.01,32,100,0.446601927280426,20
64,7,2,64,3,64,0.4,0.5,0.01,32,100,0.466019421815872,19
32,3,2,128,3,64,0.4,0.5,0.01,32,100,0.436893194913864,17
64,3,2,128,3,64,0.4,0.5,0.01,32,100,0.45631068944931,25
128,3,2,128,3,64,0.4,0.5,0.01,32,100,0.475728154182434,19
32,5,2,128,3,64,0.4,0.5,0.01,32,100,0.446601927280426,20
64,5,2,128,3,64,0.4,0.5,0.01,32,100,0.45631068944931,26
128,5,2,128,3,64,0.4,0.5,0.01,32,100,0.466019421815872,26
32,7,2,128,3,64,0.4,0.5,0.01,32,100,0.475728154182434,19
64,7,2,128,3,64,0.4,0.5,0.01,32,100,0.466019421815872,21
128,7,2,128,3,64,0.4,0.5,0.01,32,100,0.475728154182434,18
32,3,2,64,5,64,0.4,0.5,0.01,32,100,0.446601927280426,21
64,3,2,64,5,64,0.4,0.5,0.01,32,100,0.436893194913864,17
32,5,2,64,5,64,0.4,0.5,0.01,32,100,0.466019421815872,17
64,5,2,64,5,64,0.4,0.5,0.01,32,100,0.45631068944931,16
32,7,2,64,5,64,0.4,0.5,0.01,32,100,0.495145618915558,17
64,7,2,64,5,64,0.4,0.5,0.01,32,100,0.446601927280426,17
32,3,2,128,5,64,0.4,0.5,0.01,32,100,0.45631068944931,18
64,3,2,128,5,64,0.4,0.5,0.01,32,100,0.485436886548996,19
128,3,2,128,5,64,0.4,0.5,0.01,32,100,0.446601927280426,19
32,5,2,128,5,64,0.4,0.5,0.01,32,100,0.475728154182434,20
64,5,2,128,5,64,0.4,0.5,0.01,32,100,0.446601927280426,18
128,5,2,128,5,64,0.4,0.5,0.01,32,100,0.475728154182434,18
32,7,2,128,5,64,0.4,0.5,0.01,32,100,0.446601927280426,18
64,7,2,128,5,64,0.4,0.5,0.01,32,100,0.466019421815872,19
128,7,2,128,5,64,0.4,0.5,0.01,32,100,0.466019421815872,19
32,3,2,0,3,128,0.4,0.5,0.01,32,100,0.45631068944931,22
64,3,2,0,3,128,0.4,0.5,0.01,32,100,0.466019421815872,17
128,3,2,0,3,128,0.4,0.5,0.01,32,100,0.436893194913864,17
32,5,2,0,3,128,0.4,0.5,0.01,32,100,0.446601927280426,16
64,5,2,0,3,128,0.4,0.5,0.01,32,100,0.475728154182434,28
128,5,2,0,3,128,0.4,0.5,0.01,32,100,0.446601927280426,16
32,7,2,0,3,128,0.4,0.5,0.01,32,100,0.485436886548996,51
64,7,2,0,3,128,0.4,0.5,0.01,32,100,0.475728154182434,19
128,7,2,0,3,128,0.4,0.5,0.01,32,100,0.504854381084442,17
32,3,2,64,3,128,0.4,0.5,0.01,32,100,0.446601927280426,19
64,3,2,64,3,128,0.4,0.5,0.01,32,100,0.436893194913864,18
32,5,2,64,3,128,0.4,0.5,0.01,32,100,0.446601927280426,16
64,5,2,64,3,128,0.4,0.5,0.01,32,100,0.45631068944931,25
32,7,2,64,3,128,0.4,0.5,0.01,32,100,0.436893194913864,17
64,7,2,64,3,128,0.4,0.5,0.01,32,100,0.466019421815872,19
32,3,2,128,3,128,0.4,0.5,0.01,32,100,0.504854381084442,20
64,3,2,128,3,128,0.4,0.5,0.01,32,100,0.45631068944931,19
128,3,2,128,3,128,0.4,0.5,0.01,32,100,0.466019421815872,19
32,5,2,128,3,128,0.4,0.5,0.01,32,100,0.45631068944931,20
64,5,2,128,3,128,0.4,0.5,0.01,32,100,0.45631068944931,20
128,5,2,128,3,128,0.4,0.5,0.01,32,100,0.466019421815872,18
32,7,2,128,3,128,0.4,0.5,0.01,32,100,0.475728154182434,17
64,7,2,128,3,128,0.4,0.5,0.01,32,100,0.475728154182434,18
128,7,2,128,3,128,0.4,0.5,0.01,32,100,0.466019421815872,25
32,3,2,64,5,128,0.4,0.5,0.01,32,100,0.45631068944931,27
64,3,2,64,5,128,0.4,0.5,0.01,32,100,0.446601927280426,19
32,5,2,64,5,128,0.4,0.5,0.01,32,100,0.45631068944931,28
64,5,2,64,5,128,0.4,0.5,0.01,32,100,0.466019421815872,21
32,7,2,64,5,128,0.4,0.5,0.01,32,100,0.466019421815872,17
64,7,2,64,5,128,0.4,0.5,0.01,32,100,0.475728154182434,32
32,3,2,128,5,128,0.4,0.5,0.01,32,100,0.45631068944931,33
64,3,2,128,5,128,0.4,0.5,0.01,32,100,0.446601927280426,19
128,3,2,128,5,128,0.4,0.5,0.01,32,100,0.446601927280426,18
32,5,2,128,5,128,0.4,0.5,0.01,32,100,0.45631068944931,22
64,5,2,128,5,128,0.4,0.5,0.01,32,100,0.45631068944931,19
128,5,2,128,5,128,0.4,0.5,0.01,32,100,0.466019421815872,23
32,7,2,128,5,128,0.4,0.5,0.01,32,100,0.495145618915558,19
64,7,2,128,5,128,0.4,0.5,0.01,32,100,0.485436886548996,19
128,7,2,128,5,128,0.4,0.5,0.01,32,100,0.475728154182434,35
32,3,2,0,3,256,0.4,0.5,0.01,32,100,0.475728154182434,44
64,3,2,0,3,256,0.4,0.5,0.01,32,100,0.446601927280426,24
128,3,2,0,3,256,0.4,0.5,0.01,32,100,0.45631068944931,17
32,5,2,0,3,256,0.4,0.5,0.01,32,100,0.446601927280426,24
64,5,2,0,3,256,0.4,0.5,0.01,32,100,0.446601927280426,25
128,5,2,0,3,256,0.4,0.5,0.01,32,100,0.45631068944931,16
32,7,2,0,3,256,0.4,0.5,0.01,32,100,0.45631068944931,33
64,7,2,0,3,256,0.4,0.5,0.01,32,100,0.45631068944931,21
128,7,2,0,3,256,0.4,0.5,0.01,32,100,0.485436886548996,25
32,3,2,64,3,256,0.4,0.5,0.01,32,100,0.475728154182434,17
64,3,2,64,3,256,0.4,0.5,0.01,32,100,0.475728154182434,18
32,5,2,64,3,256,0.4,0.5,0.01,32,100,0.475728154182434,40
64,5,2,64,3,256,0.4,0.5,0.01,32,100,0.45631068944931,19
32,7,2,64,3,256,0.4,0.5,0.01,32,100,0.45631068944931,18
64,7,2,64,3,256,0.4,0.5,0.01,32,100,0.45631068944931,29
32,3,2,128,3,256,0.4,0.5,0.01,32,100,0.466019421815872,35
64,3,2,128,3,256,0.4,0.5,0.01,32,100,0.45631068944931,23
128,3,2,128,3,256,0.4,0.5,0.01,32,100,0.45631068944931,24
32,5,2,128,3,256,0.4,0.5,0.01,32,100,0.466019421815872,22
64,5,2,128,3,256,0.4,0.5,0.01,32,100,0.466019421815872,26
128,5,2,128,3,256,0.4,0.5,0.01,32,100,0.45631068944931,21
32,7,2,128,3,256,0.4,0.5,0.01,32,100,0.485436886548996,21
64,7,2,128,3,256,0.4,0.5,0.01,32,100,0.466019421815872,18
128,7,2,128,3,256,0.4,0.5,0.01,32,100,0.466019421815872,20
32,3,2,64,5,256,0.4,0.5,0.01,32,100,0.466019421815872,32
64,3,2,64,5,256,0.4,0.5,0.01,32,100,0.495145618915558,16
32,5,2,64,5,256,0.4,0.5,0.01,32,100,0.466019421815872,16
64,5,2,64,5,256,0.4,0.5,0.01,32,100,0.45631068944931,20
32,7,2,64,5,256,0.4,0.5,0.01,32,100,0.446601927280426,16
64,7,2,64,5,256,0.4,0.5,0.01,32,100,0.475728154182434,42
32,3,2,128,5,256,0.4,0.5,0.01,32,100,0.45631068944931,21
64,3,2,128,5,256,0.4,0.5,0.01,32,100,0.45631068944931,26
128,3,2,128,5,256,0.4,0.5,0.01,32,100,0.466019421815872,17
32,5,2,128,5,256,0.4,0.5,0.01,32,100,0.475728154182434,29
64,5,2,128,5,256,0.4,0.5,0.01,32,100,0.475728154182434,17
128,5,2,128,5,256,0.4,0.5,0.01,32,100,0.466019421815872,19
32,7,2,128,5,256,0.4,0.5,0.01,32,100,0.466019421815872,23
64,7,2,128,5,256,0.4,0.5,0.01,32,100,0.466019421815872,23
128,7,2,128,5,256,0.4,0.5,0.01,32,100,0.475728154182434,26
32,3,2,0,3,64,0.2,0.3,0.001,32,100,0.436893194913864,18
64,3,2,0,3,64,0.2,0.3,0.001,32,100,0.436893194913864,17
128,3,2,0,3,64,0.2,0.3,0.001,32,100,0.485436886548996,18
32,5,2,0,3,64,0.2,0.3,0.001,32,100,0.446601927280426,18
64,5,2,0,3,64,0.2,0.3,0.001,32,100,0.446601927280426,17
128,5,2,0,3,64,0.2,0.3,0.001,32,100,0.45631068944931,19
32,7,2,0,3,64,0.2,0.3,0.001,32,100,0.446601927280426,19
64,7,2,0,3,64,0.2,0.3,0.001,32,100,0.446601927280426,19
128,7,2,0,3,64,0.2,0.3,0.001,32,100,0.45631068944931,17
32,3,2,64,3,64,0.2,0.3,0.001,32,100,0.485436886548996,17
64,3,2,64,3,64,0.2,0.3,0.001,32,100,0.475728154182434,17
32,5,2,64,3,64,0.2,0.3,0.001,32,100,0.504854381084442,18
64,5,2,64,3,64,0.2,0.3,0.001,32,100,0.436893194913864,19
32,7,2,64,3,64,0.2,0.3,0.001,32,100,0.436893194913864,17
64,7,2,64,3,64,0.2,0.3,0.001,32,100,0.436893194913864,17
32,3,2,128,3,64,0.2,0.3,0.001,32,100,0.45631068944931,17
64,3,2,128,3,64,0.2,0.3,0.001,32,100,0.485436886548996,17
128,3,2,128,3,64,0.2,0.3,0.001,32,100,0.45631068944931,17
32,5,2,128,3,64,0.2,0.3,0.001,32,100,0.446601927280426,18
64,5,2,128,3,64,0.2,0.3,0.001,32,100,0.466019421815872,17
128,5,2,128,3,64,0.2,0.3,0.001,32,100,0.45631068944931,18
32,7,2,128,3,64,0.2,0.3,0.001,32,100,0.436893194913864,17
64,7,2,128,3,64,0.2,0.3,0.001,32,100,0.446601927280426,17
128,7,2,128,3,64,0.2,0.3,0.001,32,100,0.446601927280426,19
32,3,2,64,5,64,0.2,0.3,0.001,32,100,0.475728154182434,18
64,3,2,64,5,64,0.2,0.3,0.001,32,100,0.485436886548996,17
32,5,2,64,5,64,0.2,0.3,0.001,32,100,0.495145618915558,18
64,5,2,64,5,64,0.2,0.3,0.001,32,100,0.495145618915558,17
32,7,2,64,5,64,0.2,0.3,0.001,32,100,0.475728154182434,17
64,7,2,64,5,64,0.2,0.3,0.001,32,100,0.466019421815872,17
32,3,2,128,5,64,0.2,0.3,0.001,32,100,0.485436886548996,18
64,3,2,128,5,64,0.2,0.3,0.001,32,100,0.485436886548996,17
128,3,2,128,5,64,0.2,0.3,0.001,32,100,0.45631068944931,17
32,5,2,128,5,64,0.2,0.3,0.001,32,100,0.466019421815872,18
64,5,2,128,5,64,0.2,0.3,0.001,32,100,0.45631068944931,18
128,5,2,128,5,64,0.2,0.3,0.001,32,100,0.466019421815872,18
32,7,2,128,5,64,0.2,0.3,0.001,32,100,0.446601927280426,19
64,7,2,128,5,64,0.2,0.3,0.001,32,100,0.466019421815872,19
128,7,2,128,5,64,0.2,0.3,0.001,32,100,0.475728154182434,18
32,3,2,0,3,128,0.2,0.3,0.001,32,100,0.436893194913864,20
64,3,2,0,3,128,0.2,0.3,0.001,32,100,0.436893194913864,16
128,3,2,0,3,128,0.2,0.3,0.001,32,100,0.446601927280426,17
32,5,2,0,3,128,0.2,0.3,0.001,32,100,0.436893194913864,18
64,5,2,0,3,128,0.2,0.3,0.001,32,100,0.45631068944931,17
128,5,2,0,3,128,0.2,0.3,0.001,32,100,0.436893194913864,17
32,7,2,0,3,128,0.2,0.3,0.001,32,100,0.466019421815872,16
64,7,2,0,3,128,0.2,0.3,0.001,32,100,0.436893194913864,19
128,7,2,0,3,128,0.2,0.3,0.001,32,100,0.446601927280426,17
32,3,2,64,3,128,0.2,0.3,0.001,32,100,0.485436886548996,16
64,3,2,64,3,128,0.2,0.3,0.001,32,100,0.466019421815872,17
32,5,2,64,3,128,0.2,0.3,0.001,32,100,0.475728154182434,16
64,5,2,64,3,128,0.2,0.3,0.001,32,100,0.466019421815872,16
32,7,2,64,3,128,0.2,0.3,0.001,32,100,0.436893194913864,16
64,7,2,64,3,128,0.2,0.3,0.001,32,100,0.446601927280426,16
32,3,2,128,3,128,0.2,0.3,0.001,32,100,0.436893194913864,18
64,3,2,128,3,128,0.2,0.3,0.001,32,100,0.45631068944931,17
128,3,2,128,3,128,0.2,0.3,0.001,32,100,0.466019421815872,17
32,5,2,128,3,128,0.2,0.3,0.001,32,100,0.436893194913864,17
64,5,2,128,3,128,0.2,0.3,0.001,32,100,0.436893194913864,17
128,5,2,128,3,128,0.2,0.3,0.001,32,100,0.475728154182434,16
32,7,2,128,3,128,0.2,0.3,0.001,32,100,0.45631068944931,17
64,7,2,128,3,128,0.2,0.3,0.001,32,100,0.45631068944931,17
128,7,2,128,3,128,0.2,0.3,0.001,32,100,0.45631068944931,17
32,3,2,64,5,128,0.2,0.3,0.001,32,100,0.45631068944931,18
64,3,2,64,5,128,0.2,0.3,0.001,32,100,0.436893194913864,16
32,5,2,64,5,128,0.2,0.3,0.001,32,100,0.45631068944931,16
64,5,2,64,5,128,0.2,0.3,0.001,32,100,0.466019421815872,16
32,7,2,64,5,128,0.2,0.3,0.001,32,100,0.436893194913864,18
64,7,2,64,5,128,0.2,0.3,0.001,32,100,0.45631068944931,16
32,3,2,128,5,128,0.2,0.3,0.001,32,100,0.485436886548996,18
64,3,2,128,5,128,0.2,0.3,0.001,32,100,0.495145618915558,18
128,3,2,128,5,128,0.2,0.3,0.001,32,100,0.446601927280426,17
32,5,2,128,5,128,0.2,0.3,0.001,32,100,0.475728154182434,17
64,5,2,128,5,128,0.2,0.3,0.001,32,100,0.446601927280426,18
128,5,2,128,5,128,0.2,0.3,0.001,32,100,0.436893194913864,18
32,7,2,128,5,128,0.2,0.3,0.001,32,100,0.436893194913864,18
64,7,2,128,5,128,0.2,0.3,0.001,32,100,0.436893194913864,18
128,7,2,128,5,128,0.2,0.3,0.001,32,100,0.45631068944931,18
32,3,2,0,3,256,0.2,0.3,0.001,32,100,0.466019421815872,16
64,3,2,0,3,256,0.2,0.3,0.001,32,100,0.446601927280426,17
128,3,2,0,3,256,0.2,0.3,0.001,32,100,0.485436886548996,16
32,5,2,0,3,256,0.2,0.3,0.001,32,100,0.446601927280426,17
64,5,2,0,3,256,0.2,0.3,0.001,32,100,0.436893194913864,16
128,5,2,0,3,256,0.2,0.3,0.001,32,100,0.436893194913864,17
32,7,2,0,3,256,0.2,0.3,0.001,32,100,0.436893194913864,17
64,7,2,0,3,256,0.2,0.3,0.001,32,100,0.436893194913864,17
128,7,2,0,3,256,0.2,0.3,0.001,32,100,0.436893194913864,17
32,3,2,64,3,256,0.2,0.3,0.001,32,100,0.446601927280426,16
64,3,2,64,3,256,0.2,0.3,0.001,32,100,0.436893194913864,16
32,5,2,64,3,256,0.2,0.3,0.001,32,100,0.446601927280426,16
64,5,2,64,3,256,0.2,0.3,0.001,32,100,0.436893194913864,17
32,7,2,64,3,256,0.2,0.3,0.001,32,100,0.436893194913864,16
64,7,2,64,3,256,0.2,0.3,0.001,32,100,0.475728154182434,16
32,3,2,128,3,256,0.2,0.3,0.001,32,100,0.436893194913864,17
64,3,2,128,3,256,0.2,0.3,0.001,32,100,0.436893194913864,16
128,3,2,128,3,256,0.2,0.3,0.001,32,100,0.466019421815872,16
32,5,2,128,3,256,0.2,0.3,0.001,32,100,0.436893194913864,17
64,5,2,128,3,256,0.2,0.3,0.001,32,100,0.436893194913864,17
128,5,2,128,3,256,0.2,0.3,0.001,32,100,0.446601927280426,16
32,7,2,128,3,256,0.2,0.3,0.001,32,100,0.45631068944931,17
64,7,2,128,3,256,0.2,0.3,0.001,32,100,0.436893194913864,16
128,7,2,128,3,256,0.2,0.3,0.001,32,100,0.466019421815872,16
32,3,2,64,5,256,0.2,0.3,0.001,32,100,0.475728154182434,16
64,3,2,64,5,256,0.2,0.3,0.001,32,100,0.446601927280426,18
32,5,2,64,5,256,0.2,0.3,0.001,32,100,0.436893194913864,17
64,5,2,64,5,256,0.2,0.3,0.001,32,100,0.436893194913864,16
32,7,2,64,5,256,0.2,0.3,0.001,32,100,0.436893194913864,17
64,7,2,64,5,256,0.2,0.3,0.001,32,100,0.446601927280426,16
32,3,2,128,5,256,0.2,0.3,0.001,32,100,0.436893194913864,16
64,3,2,128,5,256,0.2,0.3,0.001,32,100,0.436893194913864,18
128,3,2,128,5,256,0.2,0.3,0.001,32,100,0.446601927280426,17
32,5,2,128,5,256,0.2,0.3,0.001,32,100,0.446601927280426,18
64,5,2,128,5,256,0.2,0.3,0.001,32,100,0.495145618915558,16
128,5,2,128,5,256,0.2,0.3,0.001,32,100,0.446601927280426,17
32,7,2,128,5,256,0.2,0.3,0.001,32,100,0.446601927280426,16
64,7,2,128,5,256,0.2,0.3,0.001,32,100,0.475728154182434,16
128,7,2,128,5,256,0.2,0.3,0.001,32,100,0.436893194913864,16
32,3,2,0,3,64,0.3,0.3,0.001,32,100,0.436893194913864,16
64,3,2,0,3,64,0.3,0.3,0.001,32,100,0.446601927280426,17
128,3,2,0,3,64,0.3,0.3,0.001,32,100,0.466019421815872,17
32,5,2,0,3,64,0.3,0.3,0.001,32,100,0.495145618915558,17
64,5,2,0,3,64,0.3,0.3,0.001,32,100,0.436893194913864,17
128,5,2,0,3,64,0.3,0.3,0.001,32,100,0.446601927280426,16
32,7,2,0,3,64,0.3,0.3,0.001,32,100,0.436893194913864,21
64,7,2,0,3,64,0.3,0.3,0.001,32,100,0.504854381084442,19
128,7,2,0,3,64,0.3,0.3,0.001,32,100,0.466019421815872,17
32,3,2,64,3,64,0.3,0.3,0.001,32,100,0.466019421815872,16
64,3,2,64,3,64,0.3,0.3,0.001,32,100,0.436893194913864,17
32,5,2,64,3,64,0.3,0.3,0.001,32,100,0.466019421815872,17
64,5,2,64,3,64,0.3,0.3,0.001,32,100,0.466019421815872,16
32,7,2,64,3,64,0.3,0.3,0.001,32,100,0.45631068944931,16
64,7,2,64,3,64,0.3,0.3,0.001,32,100,0.446601927280426,17
32,3,2,128,3,64,0.3,0.3,0.001,32,100,0.466019421815872,17
64,3,2,128,3,64,0.3,0.3,0.001,32,100,0.475728154182434,17
128,3,2,128,3,64,0.3,0.3,0.001,32,100,0.45631068944931,18
32,5,2,128,3,64,0.3,0.3,0.001,32,100,0.446601927280426,18
64,5,2,128,3,64,0.3,0.3,0.001,32,100,0.45631068944931,17
128,5,2,128,3,64,0.3,0.3,0.001,32,100,0.436893194913864,19
32,7,2,128,3,64,0.3,0.3,0.001,32,100,0.475728154182434,17
64,7,2,128,3,64,0.3,0.3,0.001,32,100,0.495145618915558,16
128,7,2,128,3,64,0.3,0.3,0.001,32,100,0.45631068944931,18
32,3,2,64,5,64,0.3,0.3,0.001,32,100,0.466019421815872,19
64,3,2,64,5,64,0.3,0.3,0.001,32,100,0.446601927280426,18
32,5,2,64,5,64,0.3,0.3,0.001,32,100,0.45631068944931,19
64,5,2,64,5,64,0.3,0.3,0.001,32,100,0.485436886548996,17
32,7,2,64,5,64,0.3,0.3,0.001,32,100,0.446601927280426,16
64,7,2,64,5,64,0.3,0.3,0.001,32,100,0.485436886548996,17
32,3,2,128,5,64,0.3,0.3,0.001,32,100,0.475728154182434,18
64,3,2,128,5,64,0.3,0.3,0.001,32,100,0.495145618915558,17
128,3,2,128,5,64,0.3,0.3,0.001,32,100,0.436893194913864,18
32,5,2,128,5,64,0.3,0.3,0.001,32,100,0.45631068944931,17
64,5,2,128,5,64,0.3,0.3,0.001,32,100,0.446601927280426,21
128,5,2,128,5,64,0.3,0.3,0.001,32,100,0.495145618915558,17
32,7,2,128,5,64,0.3,0.3,0.001,32,100,0.485436886548996,21
64,7,2,128,5,64,0.3,0.3,0.001,32,100,0.446601927280426,18
128,7,2,128,5,64,0.3,0.3,0.001,32,100,0.45631068944931,18
32,3,2,0,3,128,0.3,0.3,0.001,32,100,0.436893194913864,16
64,3,2,0,3,128,0.3,0.3,0.001,32,100,0.446601927280426,17
128,3,2,0,3,128,0.3,0.3,0.001,32,100,0.436893194913864,18
32,5,2,0,3,128,0.3,0.3,0.001,32,100,0.446601927280426,17
64,5,2,0,3,128,0.3,0.3,0.001,32,100,0.436893194913864,18
128,5,2,0,3,128,0.3,0.3,0.001,32,100,0.45631068944931,16
32,7,2,0,3,128,0.3,0.3,0.001,32,100,0.45631068944931,17
64,7,2,0,3,128,0.3,0.3,0.001,32,100,0.436893194913864,17
128,7,2,0,3,128,0.3,0.3,0.001,32,100,0.524271845817566,16
32,3,2,64,3,128,0.3,0.3,0.001,32,100,0.436893194913864,17
64,3,2,64,3,128,0.3,0.3,0.001,32,100,0.436893194913864,18
32,5,2,64,3,128,0.3,0.3,0.001,32,100,0.436893194913864,19
64,5,2,64,3,128,0.3,0.3,0.001,32,100,0.436893194913864,16
32,7,2,64,3,128,0.3,0.3,0.001,32,100,0.45631068944931,17
64,7,2,64,3,128,0.3,0.3,0.001,32,100,0.446601927280426,17
32,3,2,128,3,128,0.3,0.3,0.001,32,100,0.485436886548996,17
64,3,2,128,3,128,0.3,0.3,0.001,32,100,0.436893194913864,19
128,3,2,128,3,128,0.3,0.3,0.001,32,100,0.436893194913864,17
32,5,2,128,3,128,0.3,0.3,0.001,32,100,0.436893194913864,17
64,5,2,128,3,128,0.3,0.3,0.001,32,100,0.446601927280426,16
128,5,2,128,3,128,0.3,0.3,0.001,32,100,0.475728154182434,16
32,7,2,128,3,128,0.3,0.3,0.001,32,100,0.446601927280426,16
64,7,2,128,3,128,0.3,0.3,0.001,32,100,0.436893194913864,17
128,7,2,128,3,128,0.3,0.3,0.001,32,100,0.446601927280426,16
32,3,2,64,5,128,0.3,0.3,0.001,32,100,0.436893194913864,17
64,3,2,64,5,128,0.3,0.3,0.001,32,100,0.436893194913864,17
32,5,2,64,5,128,0.3,0.3,0.001,32,100,0.475728154182434,16
64,5,2,64,5,128,0.3,0.3,0.001,32,100,0.436893194913864,17
32,7,2,64,5,128,0.3,0.3,0.001,32,100,0.446601927280426,17
64,7,2,64,5,128,0.3,0.3,0.001,32,100,0.436893194913864,17
32,3,2,128,5,128,0.3,0.3,0.001,32,100,0.466019421815872,17
64,3,2,128,5,128,0.3,0.3,0.001,32,100,0.436893194913864,17
128,3,2,128,5,128,0.3,0.3,0.001,32,100,0.436893194913864,17
